player_id,total_bets,total_wagered,avg_bet,bet_volatility,total_won,net_loss,total_sessions,first_bet,last_bet,segment,preferred_game,days_active,lifetime_value,avg_daily_value
P006212,1745,1663.49,0.9532893982808023,0.15638790951316164,2234.18,570.71,23,2024-01-17 01:41:00,2024-12-23 20:05:13.552545,casual,ROULETTE_EURO,342,-570.71,-1.6687426900584796
P006213,65,177.0,2.723076923076923,1.996150140799881,125.5,-51.5,7,2024-08-31 21:23:00,2024-11-25 21:24:32.975580,casual,BLACKJACK_LIVE,87,51.5,0.5919540229885057
P006214,63,47.25,0.75,0.0,22.22,-24.97,4,2024-07-21 19:07:00,2024-12-04 21:15:06.195350,casual,SLOT_FORTUNE,137,24.97,0.18226277372262772
P006215,460,423.5,0.9206521739130434,0.6087753418789198,320.79,-102.71,18,2024-05-12 23:57:00,2024-12-30 03:58:32.960563,casual,SLOT_CLASSIC,232,102.71,0.4427155172413793
P006216,467,478.86,1.0253961456102785,0.421296287208911,673.29,194.44,15,2024-06-03 22:15:00,2024-12-23 19:59:00.699279,casual,ROULETTE_EURO,203,-194.44,-0.9578325123152709
P006217,2482,2574.24,1.037163577759871,0.3918109915746029,3446.75,872.5,14,2024-04-22 19:45:00,2024-12-27 20:50:57.191030,casual,ROULETTE_EURO,250,-872.5,-3.49
P006218,84,275.6,3.2809523809523813,1.813780993306803,208.72,-66.82,9,2024-09-08 14:58:00,2024-12-27 20:35:14.066079,casual,BLACKJACK_LIVE,111,66.82,0.6019819819819819
P006219,177,399.11,2.254858757062147,1.8730344568448254,321.24,-77.83,10,2024-09-25 18:09:00,2024-12-10 22:02:50.092093,casual,BLACKJACK_LIVE,77,77.83,1.0107792207792208
P006220,142,371.97,2.619507042253521,2.194890367854488,153.41,-218.63,12,2024-08-21 00:33:00,2024-12-30 20:52:58.519135,casual,BLACKJACK_LIVE,132,218.63,1.6562878787878788
P006221,238,595.45,2.501890756302521,0.2828475544711526,400.89,-194.43000000000004,19,2024-06-03 04:56:00,2024-12-14 21:24:40.483090,casual,SLOT_CLASSIC,195,194.43000000000004,0.9970769230769233
P006222,1003,984.1,0.9811565304087737,0.5646248807065628,1269.71,285.52,19,2024-03-26 22:30:00,2024-12-15 22:42:38.403161,casual,ROULETTE_EURO,265,-285.52,-1.077433962264151
P006224,177,152.51,0.861638418079096,0.1545415665392078,161.77,9.310000000000002,4,2024-11-12 06:03:00,2024-12-10 12:02:33.806833,casual,SLOT_FORTUNE,29,-9.310000000000002,-0.3210344827586208
P006225,851,1021.1999999999999,1.2,0.0,787.26,-232.84999999999997,32,2024-02-19 19:00:00,2024-12-22 22:55:57.427794,casual,SLOT_CLASSIC,308,232.84999999999997,0.7560064935064934
P006226,168,135.84,0.8085714285714286,0.7362913099249514,107.07,-28.75000000000001,12,2024-08-07 18:51:00,2024-12-30 22:57:03.529982,casual,SLOT_FORTUNE,146,28.75000000000001,0.19691780821917815
P006227,852,316.4,0.3713615023474178,0.1159501729429322,185.4,-130.60999999999999,18,2024-04-20 21:57:00,2024-12-16 09:03:33.871391,casual,SLOT_FORTUNE,240,130.60999999999999,0.5442083333333333
P006228,65,118.3,1.82,0.0,64.21,-54.11,2,2024-10-17 03:04:00,2024-11-28 18:45:13.191375,casual,SLOT_CLASSIC,43,54.11,1.2583720930232558
P006229,13,30.55,2.35,0.0,8.84,-21.73,2,2024-11-14 20:10:00,2024-11-20 16:02:33.341229,casual,SLOT_FORTUNE,6,21.73,3.6216666666666666
P006230,994,513.92,0.5170221327967807,0.35927753610366364,362.85,-150.78,27,2024-04-04 17:13:00,2024-12-20 21:36:16.863307,casual,SLOT_FORTUNE,261,150.78,0.5777011494252874
P006231,1236,1221.0,0.9878640776699029,0.059129728817227147,1773.48,552.52,16,2024-06-05 21:40:00,2024-12-30 00:43:27.586157,casual,ROULETTE_EURO,208,-552.52,-2.6563461538461537
P006232,691,776.6500000000001,1.1239507959479018,0.36302296475260537,1081.57,305.81999999999994,18,2024-03-01 06:17:00,2024-12-23 22:20:26.801918,casual,ROULETTE_EURO,298,-305.81999999999994,-1.0262416107382548
P006233,2811,2792.18,0.9933048737104233,0.3018605400953063,4094.34,1302.02,35,2024-01-15 06:45:00,2024-12-30 22:23:53.150811,casual,ROULETTE_EURO,351,-1302.02,-3.7094586894586894
P006234,201,167.4,0.8328358208955224,0.1602386280222336,186.8,19.549999999999997,4,2024-12-04 19:36:00,2024-12-22 19:31:51.660323,casual,SLOT_FORTUNE,18,-19.549999999999997,-1.086111111111111
P006235,353,247.25,0.7004249291784702,0.22627439760859866,227.62,-19.620000000000005,4,2024-11-13 23:32:00,2024-12-15 12:32:11.069242,casual,SLOT_FORTUNE,32,19.620000000000005,0.6131250000000001
P006236,159,221.95000000000002,1.3959119496855348,0.40806616154500414,127.92999999999999,-93.92000000000002,10,2024-09-01 22:23:00,2024-12-14 21:00:33.193588,casual,SLOT_CLASSIC,104,93.92000000000002,0.9030769230769232
P006237,213,340.8,1.6,0.0,153.92,-186.8,11,2024-10-02 04:08:00,2024-12-29 20:34:34.219487,casual,SLOT_FORTUNE,89,186.8,2.098876404494382
P006238,1394,710.6,0.5097560975609756,0.09844927224431263,482.15,-227.98999999999998,26,2024-03-21 22:26:00,2024-12-30 20:56:45.339839,casual,SLOT_CLASSIC,284,227.98999999999998,0.802781690140845
P006239,899,1177.69,1.31,0.0,625.95,-551.22,26,2024-03-14 00:18:00,2024-12-27 20:35:50.429714,casual,SLOT_FORTUNE,289,551.22,1.9073356401384085
P006240,509,483.02,0.9489587426326129,0.4473701547724134,350.49,-132.27,16,2024-06-02 10:55:00,2024-12-08 21:13:44.427478,casual,SLOT_CLASSIC,190,132.27,0.6961578947368422
P006241,701,709.91,1.0127104136947218,0.609228845361061,991.07,281.3,15,2024-03-30 21:05:00,2024-12-22 02:15:41.259945,casual,ROULETTE_EURO,267,-281.3,-1.053558052434457
P006242,887,697.8199999999999,0.7867192784667417,0.6680375838465477,603.1,-95.59999999999998,10,2024-04-19 22:16:00,2024-11-28 19:17:52.042956,casual,SLOT_CLASSIC,223,95.59999999999998,0.4286995515695066
P006243,35,66.5,1.9,0.0,42.24,-24.229999999999997,3,2024-12-05 20:49:00,2024-12-12 21:59:16.078589,casual,SLOT_CLASSIC,8,24.229999999999997,3.0287499999999996
P006244,163,253.11,1.5528220858895707,0.3853914303288681,211.72,-41.24999999999999,12,2024-04-27 20:00:00,2024-11-24 13:39:42.764352,casual,SLOT_FORTUNE,211,41.24999999999999,0.19549763033175352
P006245,514,827.5400000000001,1.61,0.0,1202.07,373.86,7,2024-10-10 19:23:00,2024-12-18 18:48:14.188638,casual,ROULETTE_EURO,69,-373.86,-5.418260869565217
P006246,318,604.0799999999999,1.8996226415094337,0.24704151502977278,957.94,353.34000000000003,12,2024-09-21 19:53:00,2024-12-30 21:09:57.782540,casual,ROULETTE_EURO,101,-353.34000000000003,-3.498415841584159
P006248,340,554.6,1.6311764705882354,0.5237135648136368,356.58,-198.43,19,2024-04-07 21:42:00,2024-12-26 21:18:16.097626,casual,SLOT_FORTUNE,263,198.43,0.7544866920152091
P006249,95,91.6,0.9642105263157894,0.9562911278290797,38.99,-52.64,6,2024-08-30 21:47:00,2024-12-22 14:02:56.412581,casual,SLOT_CLASSIC,114,52.64,0.4617543859649123
P006250,187,259.93,1.3900000000000001,0.0,111.28999999999999,-148.72,12,2024-05-04 21:54:00,2024-11-06 19:35:49.552743,casual,SLOT_FORTUNE,186,148.72,0.7995698924731183
P006251,104,237.11999999999998,2.28,0.0,107.51,-129.67999999999998,14,2024-05-18 21:49:00,2024-12-06 20:54:14.507475,casual,SLOT_CLASSIC,202,129.67999999999998,0.6419801980198019
P006252,207,514.34,2.484734299516908,2.028731920624206,259.33,-255.02,17,2024-06-25 13:35:00,2024-11-29 20:18:32.834922,casual,BLACKJACK_LIVE,158,255.02,1.6140506329113924
P006253,825,761.17,0.922630303030303,0.5470822787403006,702.57,-59.2,13,2024-05-30 14:19:00,2024-11-29 18:41:30.068561,casual,SLOT_CLASSIC,184,59.2,0.32173913043478264
P006254,838,625.48,0.7463961813842482,0.08186678332756173,441.48,-183.67999999999998,22,2024-01-23 21:05:00,2024-12-16 01:28:27.837431,casual,SLOT_CLASSIC,328,183.67999999999998,0.5599999999999999
P006255,341,300.08,0.88,0.0,130.94,-169.05,12,2024-04-27 03:00:00,2024-12-07 18:12:40.445233,casual,SLOT_FORTUNE,225,169.05,0.7513333333333334
P006256,46,230.0,5.0,0.0,97.5,-132.5,7,2024-10-18 06:54:00,2024-12-23 16:18:20.291645,casual,BLACKJACK_LIVE,67,132.5,1.9776119402985075
P006257,78,43.68000000000001,0.56,0.0,23.22,-20.520000000000003,2,2024-10-21 18:20:00,2024-11-06 21:26:04.899000,casual,SLOT_FORTUNE,17,20.520000000000003,1.207058823529412
P006258,544,453.75,0.8340992647058824,0.06328861423595623,402.56,-51.490000000000016,9,2024-08-08 22:04:00,2024-12-04 10:07:01.727726,casual,SLOT_FORTUNE,118,51.490000000000016,0.43635593220339
P006259,566,276.4,0.488339222614841,0.46741435043207324,139.63,-136.34,18,2024-06-04 22:32:00,2024-12-30 20:15:16.356015,casual,SLOT_FORTUNE,209,136.34,0.6523444976076556
P006260,140,218.4,1.56,0.0,170.78,-47.52,11,2024-08-05 02:32:00,2024-12-30 19:40:19.557949,casual,SLOT_CLASSIC,148,47.52,0.3210810810810811
P006261,1130,681.0,0.6026548672566372,0.39042122037155286,562.22,-119.8,23,2024-03-18 05:10:00,2024-11-06 23:28:31.351292,casual,SLOT_CLASSIC,234,119.8,0.5119658119658119
P006262,472,360.28,0.7633050847457626,0.10135016413538163,243.32,-116.68999999999998,16,2024-05-16 17:53:00,2024-12-19 22:36:47.175968,casual,SLOT_FORTUNE,218,116.68999999999998,0.5352752293577981
P006264,1412,2097.1,1.485198300283286,0.35185611355537605,2617.55,518.63,16,2024-04-18 20:27:00,2024-12-12 12:58:31.479044,casual,ROULETTE_EURO,238,-518.63,-2.1791176470588236
P006265,1035,925.68,0.8943768115942029,0.038987091097216826,790.14,-137.28,12,2024-07-04 22:07:00,2024-12-19 07:58:47.572272,casual,SLOT_CLASSIC,168,137.28,0.8171428571428572
P006266,1156,1173.3,1.0149653979238753,0.2631989332336647,1559.85,386.52,11,2024-08-12 08:50:00,2024-12-11 20:01:23.707548,casual,ROULETTE_EURO,122,-386.52,-3.1681967213114755
P006267,304,406.1,1.3358552631578948,1.0251204189613756,303.2,-103.19000000000001,14,2024-06-22 17:07:00,2024-12-14 19:35:09.444307,casual,SLOT_FORTUNE,176,103.19000000000001,0.5863068181818183
P006268,145,216.73000000000002,1.4946896551724138,0.8499902410979113,314.31,97.61,3,2024-12-07 13:13:00,2024-12-20 23:16:16.387171,casual,ROULETTE_EURO,14,-97.61,-6.972142857142857
P006269,832,851.5,1.0234375,0.6894581565541081,659.75,-192.45999999999998,16,2024-05-10 17:22:00,2024-12-23 09:13:41.469507,casual,SLOT_FORTUNE,227,192.45999999999998,0.8478414096916299
P006270,352,728.48,2.069545454545455,0.6403878972128211,518.99,-210.03,22,2024-02-05 21:11:00,2024-12-13 18:30:19.389384,casual,SLOT_CLASSIC,312,210.03,0.6731730769230769
P006271,314,598.0,1.9044585987261147,1.6759278179552113,496.5,-101.5,7,2024-08-13 01:16:00,2024-12-23 20:15:56.775078,casual,BLACKJACK_LIVE,133,101.5,0.7631578947368421
P006272,750,284.26,0.3790133333333333,0.2603578462418381,331.26,47.559999999999995,4,2024-10-17 20:30:00,2024-12-07 21:06:57.385833,casual,SLOT_CLASSIC,52,-47.559999999999995,-0.9146153846153845
P006273,422,502.17999999999995,1.19,0.0,305.22,-197.32,14,2024-08-13 22:56:00,2024-12-30 19:05:19.163733,casual,SLOT_CLASSIC,139,197.32,1.4195683453237409
P006274,657,487.91999999999996,0.742648401826484,0.3731053596800568,370.45,-117.06999999999998,16,2024-03-10 19:55:00,2024-12-14 23:47:49.133259,casual,SLOT_CLASSIC,280,117.06999999999998,0.4181071428571428
P006275,463,896.6899999999999,1.936695464362851,0.28627494148500066,786.05,-110.57999999999998,18,2024-02-15 00:26:00,2024-12-26 21:24:27.339125,casual,SLOT_FORTUNE,316,110.57999999999998,0.34993670886075945
P006276,484,619.52,1.28,0.0,303.26,-316.23,19,2024-07-17 15:20:00,2024-12-26 19:52:19.222106,casual,SLOT_FORTUNE,163,316.23,1.9400613496932517
P006277,518,238.28,0.46,0.0,158.8,-78.62,5,2024-08-15 22:43:00,2024-12-29 00:07:53.419346,casual,SLOT_CLASSIC,136,78.62,0.5780882352941177
P006278,613,1219.87,1.9899999999999998,0.0,960.0,-258.96999999999997,11,2024-05-10 19:21:00,2024-12-30 15:33:02.029505,casual,SLOT_FORTUNE,234,258.96999999999997,1.1067094017094017
P006279,314,719.9200000000001,2.292738853503185,0.3784626907132858,644.29,-75.73000000000003,15,2024-09-26 21:17:00,2024-12-23 17:03:04.231965,casual,SLOT_CLASSIC,88,75.73000000000003,0.8605681818181822
P006280,375,605.4,1.6143999999999998,0.46756348763912464,982.54,377.14,15,2024-04-01 23:14:00,2024-12-07 22:10:30.686172,casual,ROULETTE_EURO,250,-377.14,-1.50856
P006281,1812,1828.87,1.0093101545253862,0.2683518603980668,2441.82,612.87,17,2024-05-14 11:38:00,2024-12-30 17:08:25.741343,casual,ROULETTE_EURO,231,-612.87,-2.653116883116883
P006282,80,35.2,0.44000000000000006,0.0,21.13,-14.06,2,2024-11-25 23:40:00,2024-12-20 19:20:10.334442,casual,SLOT_FORTUNE,25,14.06,0.5624
P006283,385,146.3,0.38,0.0,80.0,-66.69,5,2024-11-13 01:51:00,2024-12-15 23:03:26.273137,casual,SLOT_CLASSIC,33,66.69,2.020909090909091
P006284,327,394.7,1.2070336391437309,0.7729491420304124,309.33,-85.82000000000001,8,2024-08-05 18:25:00,2024-12-23 22:30:28.918115,casual,SLOT_FORTUNE,141,85.82000000000001,0.6086524822695036
P006285,623,679.0,1.0898876404494382,0.5933260818850512,1010.5,331.5,8,2024-09-26 20:26:00,2024-12-29 02:28:31.625034,casual,ROULETTE_EURO,94,-331.5,-3.526595744680851
P006286,178,427.48,2.4015730337078653,1.7195702385684641,344.1,-83.27,13,2024-06-25 20:38:00,2024-12-22 09:40:36.423754,casual,BLACKJACK_LIVE,180,83.27,0.4626111111111111
P006287,86,102.75,1.194767441860465,1.3085696967157658,24.18,-78.52,7,2024-05-12 20:56:00,2024-12-12 20:53:19.858550,casual,SLOT_FORTUNE,214,78.52,0.36691588785046725
P006288,355,454.40000000000003,1.28,0.0,673.1,218.7,4,2024-11-21 20:16:00,2024-12-10 21:42:59.102106,casual,ROULETTE_EURO,20,-218.7,-10.934999999999999
P006289,125,127.5,1.02,0.0,104.19,-23.220000000000002,2,2024-10-17 23:54:00,2024-11-03 20:49:17.026486,casual,SLOT_CLASSIC,17,23.220000000000002,1.3658823529411765
P006290,219,780.24,3.5627397260273974,1.7914546856290583,448.15,-332.23,18,2024-05-19 19:18:00,2024-11-13 00:18:40.560197,casual,BLACKJACK_LIVE,178,332.23,1.8664606741573035
P006291,271,217.92000000000002,0.8041328413284133,0.7791034049605712,127.96,-89.93,11,2024-07-24 03:26:00,2024-12-14 21:37:56.090085,casual,SLOT_CLASSIC,144,89.93,0.6245138888888889
P006293,1161,948.34,0.8168303186907838,0.4570121627189893,886.23,-62.10999999999999,22,2024-05-14 21:14:00,2024-12-29 19:26:17.864515,casual,SLOT_FORTUNE,229,62.10999999999999,0.27122270742358073
P006294,140,214.92,1.5351428571428571,0.7358091378602772,292.21,77.29,7,2024-07-24 22:38:00,2024-12-08 20:51:36.529186,casual,ROULETTE_EURO,137,-77.29,-0.5641605839416058
P006295,942,1370.24,1.4546072186836518,1.0050456155528946,851.17,-517.9499999999999,21,2024-03-15 23:13:00,2024-12-06 19:03:37.760628,casual,SLOT_FORTUNE,266,517.9499999999999,1.9471804511278192
P006296,493,407.03999999999996,0.8256389452332656,0.1358556423316925,368.29,-38.709999999999994,8,2024-09-08 20:51:00,2024-12-22 19:53:14.695783,casual,SLOT_FORTUNE,105,38.709999999999994,0.3686666666666666
P006297,1808,1349.36,0.7463274336283185,0.08174499119617328,986.38,-365.22999999999996,16,2024-05-01 19:33:00,2024-12-16 18:15:18.621926,casual,SLOT_CLASSIC,229,365.22999999999996,1.594890829694323
P006299,249,323.7,1.3,0.0,320.5,-3.200000000000003,5,2024-10-20 02:56:00,2024-12-20 00:21:54.930937,casual,SLOT_FORTUNE,61,3.200000000000003,0.05245901639344267
P006300,222,356.7,1.6067567567567567,0.758679088063291,377.57,20.90000000000001,13,2024-04-11 18:14:00,2024-12-23 18:20:30.083859,casual,SLOT_FORTUNE,257,-20.90000000000001,-0.08132295719844361
P006301,360,300.48,0.8346666666666667,0.6288215976501679,190.6,-110.26,4,2024-10-25 00:35:00,2024-12-24 22:47:13.570786,casual,SLOT_CLASSIC,61,110.26,1.8075409836065575
P006302,729,628.2,0.8617283950617285,0.46299049165203743,276.56,-350.70000000000005,16,2024-03-22 19:33:00,2024-12-27 20:05:49.357682,casual,SLOT_FORTUNE,281,350.70000000000005,1.2480427046263347
P006303,37,185.0,5.0,0.0,62.5,-122.5,7,2024-09-21 22:36:00,2024-12-28 17:07:18.914959,casual,BLACKJACK_LIVE,98,122.5,1.25
P006304,244,184.0,0.7540983606557377,0.632604849519162,139.22,-44.83,13,2024-05-28 20:42:00,2024-12-29 20:22:50.223460,casual,SLOT_CLASSIC,215,44.83,0.20851162790697675
P006305,172,622.6,3.619767441860465,1.9423756941985502,393.27,-229.33,20,2024-05-13 12:55:00,2024-12-21 20:27:02.494760,casual,BLACKJACK_LIVE,223,229.33,1.0283856502242152
P006306,271,249.32000000000002,0.92,0.0,144.09,-105.13000000000001,9,2024-10-03 22:52:00,2024-12-06 23:51:16.100209,casual,SLOT_CLASSIC,65,105.13000000000001,1.6173846153846156
P006307,824,812.5,0.9860436893203883,0.08241127949542744,1273.14,460.65,20,2024-02-13 20:17:00,2024-12-22 09:08:13.620782,casual,ROULETTE_EURO,313,-460.65,-1.4717252396166134
P006308,991,975.82,0.9846821392532795,0.03810239889932936,1413.85,437.86,7,2024-10-11 20:03:00,2024-12-15 19:39:52.710992,casual,ROULETTE_EURO,65,-437.86,-6.736307692307692
P006309,1092,1386.84,1.27,0.0,1535.82,150.58999999999997,23,2024-04-26 21:01:00,2024-12-29 19:58:17.397861,casual,SLOT_CLASSIC,247,-150.58999999999997,-0.6096761133603238
P006310,475,579.5,1.22,0.0,385.81,-193.72,19,2024-03-06 23:42:00,2024-12-21 16:24:19.771905,casual,SLOT_CLASSIC,290,193.72,0.668
P006311,42,27.3,0.65,0.0,10.88,-16.380000000000003,2,2024-10-13 17:51:00,2024-10-23 17:04:07.034665,casual,SLOT_FORTUNE,10,16.380000000000003,1.6380000000000003
P006313,1708,1431.52,0.8381264637002341,0.43291007539955584,829.04,-600.57,27,2024-04-23 17:57:00,2024-12-18 09:22:56.900628,casual,SLOT_FORTUNE,239,600.57,2.512845188284519
P006314,83,144.42,1.7399999999999998,0.0,68.65,-75.77,5,2024-10-17 23:49:00,2024-12-24 10:30:31.446892,casual,SLOT_FORTUNE,68,75.77,1.114264705882353
P006315,81,61.8,0.762962962962963,0.8361286450727013,11.27,-50.57,5,2024-10-08 22:18:00,2024-12-08 23:23:23.117212,casual,SLOT_FORTUNE,62,50.57,0.8156451612903226
P006316,423,577.86,1.366099290780142,0.6216654436007107,350.94,-226.28,26,2024-05-05 19:17:00,2024-12-27 20:13:46.319509,casual,SLOT_CLASSIC,237,226.28,0.9547679324894515
P006317,23,22.77,0.99,0.0,8.57,-14.18,1,2024-10-23 22:07:00,2024-10-23 22:08:59.495931,casual,SLOT_FORTUNE,1,14.18,14.18
P006318,648,630.61,0.9731635802469136,0.09603913631436412,941.42,310.82,9,2024-08-15 21:06:00,2024-11-29 23:40:05.523753,casual,ROULETTE_EURO,107,-310.82,-2.904859813084112
P006319,48,58.56,1.22,0.0,41.67,-16.93,1,2024-11-14 20:45:00,2024-11-14 20:49:33.978605,casual,SLOT_CLASSIC,1,16.93,16.93
P006320,11,55.0,5.0,0.0,20.0,-35.0,3,2024-09-02 17:55:00,2024-12-16 19:27:29.103498,casual,BLACKJACK_LIVE,106,35.0,0.330188679245283
P006321,542,944.5,1.742619926199262,0.37294224006756327,675.58,-269.09999999999997,24,2024-06-11 23:12:00,2024-12-22 20:24:25.791648,casual,SLOT_CLASSIC,194,269.09999999999997,1.3871134020618554
P006322,142,147.68,1.04,0.0,54.78,-92.94,12,2024-07-28 00:20:00,2024-12-28 00:01:46.359274,casual,SLOT_CLASSIC,153,92.94,0.6074509803921568
P006323,502,482.4,0.9609561752988047,0.76377403759927,351.76,-130.74,13,2024-05-17 23:45:00,2024-11-27 21:56:48.925272,casual,SLOT_FORTUNE,194,130.74,0.673917525773196
P006325,241,665.68,2.7621576763485476,2.00393329688588,449.4,-216.35,20,2024-04-06 11:56:00,2024-12-30 18:51:22.158003,casual,BLACKJACK_LIVE,269,216.35,0.804275092936803
P006326,208,201.6,0.9692307692307692,0.01689366045759861,202.79999999999998,1.2300000000000002,5,2024-10-11 23:16:00,2024-12-10 21:11:48.493322,casual,SLOT_FORTUNE,60,-1.2300000000000002,-0.020500000000000004
P006327,284,588.03,2.0705281690140844,0.642750331468601,362.2,-226.07,16,2024-05-09 19:36:00,2024-12-20 09:04:10.169629,casual,SLOT_FORTUNE,225,226.07,1.0047555555555556
P006328,636,540.03,0.8491037735849056,0.09451233432768621,462.96999999999997,-77.59,18,2024-02-14 15:38:00,2024-12-23 19:13:35.115265,casual,SLOT_CLASSIC,314,77.59,0.2471019108280255
P006329,677,644.12,0.9514327917282127,0.22182910352709045,629.78,-14.680000000000012,26,2024-02-16 22:13:00,2024-12-04 20:21:46.797198,casual,SLOT_FORTUNE,292,14.680000000000012,0.05027397260273977
P006330,1195,1221.24,1.021958158995816,0.3056758142877745,1650.2,428.99,10,2024-06-29 19:57:00,2024-12-04 18:11:13.912769,casual,ROULETTE_EURO,158,-428.99,-2.715126582278481
P006331,200,292.0,1.46,0.0,155.1,-136.91,9,2024-10-19 02:06:00,2024-12-30 23:26:23.586092,casual,SLOT_CLASSIC,73,136.91,1.8754794520547944
P006332,900,730.64,0.8118222222222222,0.13849907159089966,510.42,-219.6,18,2024-04-10 23:31:00,2024-12-13 18:30:51.479379,casual,SLOT_FORTUNE,247,219.6,0.8890688259109312
P006333,94,189.88,2.02,0.0,148.61,-41.29,11,2024-06-05 19:43:00,2024-12-21 22:53:43.479696,casual,SLOT_FORTUNE,200,41.29,0.20645
P006334,381,449.58,1.18,0.0,365.53,-84.55999999999999,10,2024-09-10 09:49:00,2024-12-23 19:48:36.825963,casual,SLOT_CLASSIC,105,84.55999999999999,0.8053333333333332
P006335,180,694.8,3.86,0.0,522.8,-171.92999999999998,14,2024-03-01 22:56:00,2024-12-20 09:32:50.096279,casual,SLOT_CLASSIC,294,171.92999999999998,0.5847959183673469
P006336,1006,714.26,0.71,0.0,409.99,-305.96,26,2024-01-29 19:00:00,2024-12-27 22:05:19.994618,casual,SLOT_CLASSIC,334,305.96,0.9160479041916167
P006337,68,59.84,0.88,0.0,34.67,-25.02,4,2024-12-13 21:23:00,2024-12-30 13:56:22.511684,casual,SLOT_FORTUNE,17,25.02,1.4717647058823529
P006338,1130,1345.6999999999998,1.1908849557522123,0.3948081067271912,961.89,-382.1799999999999,23,2024-02-06 18:36:00,2024-12-29 18:20:28.714741,casual,SLOT_CLASSIC,327,382.1799999999999,1.1687461773700303
P006339,681,680.3,0.998972099853157,0.008426190777884687,968.78,288.5,17,2024-03-17 19:44:00,2024-12-15 22:43:35.404719,casual,ROULETTE_EURO,274,-288.5,-1.052919708029197
P006340,97,98.89999999999999,1.0195876288659793,1.115850682145851,49.97,-49.05,5,2024-08-16 02:40:00,2024-12-22 23:19:16.600097,casual,SLOT_FORTUNE,129,49.05,0.3802325581395349
P006341,462,226.38,0.49,0.0,128.03,-97.58,13,2024-07-28 20:25:00,2024-12-24 22:38:31.506965,casual,SLOT_CLASSIC,150,97.58,0.6505333333333333
P006342,149,138.57,0.9299999999999999,0.0,40.6,-97.77000000000001,5,2024-11-04 10:51:00,2024-12-29 06:36:11.048452,casual,SLOT_FORTUNE,55,97.77000000000001,1.777636363636364
P006343,2572,2779.6,1.080715396578538,0.34702911127520764,3964.79,1184.95,28,2024-03-06 19:52:00,2024-12-31 01:13:50.626769,casual,ROULETTE_EURO,300,-1184.95,-3.9498333333333333
P006344,228,362.08,1.5880701754385964,0.6085656961310407,321.82,-39.98,7,2024-08-16 01:25:00,2024-11-13 20:48:56.476544,casual,SLOT_CLASSIC,90,39.98,0.4442222222222222
P006345,155,201.5,1.3,0.0,76.53,-125.12,15,2024-07-08 18:06:00,2024-12-30 13:18:55.363643,casual,SLOT_FORTUNE,175,125.12,0.7149714285714286
P006346,245,584.93,2.3874693877551016,0.5343658376471082,718.21,133.16,12,2024-05-01 19:22:00,2024-10-27 03:43:49.677267,casual,ROULETTE_EURO,179,-133.16,-0.7439106145251396
P006347,475,519.1999999999999,1.0930526315789473,0.7306939561551236,350.76,-168.66,15,2024-04-02 01:27:00,2024-12-14 15:27:07.875012,casual,SLOT_FORTUNE,257,168.66,0.6562645914396887
P006348,43,62.199999999999996,1.4465116279069767,0.9846799908525522,26.59,-35.51,5,2024-10-05 20:45:00,2024-11-29 22:28:46.873961,casual,SLOT_CLASSIC,56,35.51,0.6341071428571429
P006349,249,448.2,1.8,0.0,401.16,-47.38,9,2024-07-15 23:59:00,2024-10-27 20:10:58.653701,casual,SLOT_CLASSIC,104,47.38,0.4555769230769231
P006350,704,711.04,1.01,0.0,588.97,-121.25000000000001,10,2024-11-17 12:53:00,2024-12-24 23:58:48.350232,casual,SLOT_CLASSIC,38,121.25000000000001,3.190789473684211
P006351,947,1166.68,1.2319746568109822,0.2125288374706383,1744.6200000000001,579.35,19,2024-06-27 19:50:00,2024-12-08 03:46:49.286050,casual,ROULETTE_EURO,164,-579.35,-3.5326219512195123
P006352,175,302.75,1.73,0.0,234.41,-68.19999999999999,9,2024-09-02 02:10:00,2024-12-22 19:14:47.131454,casual,SLOT_FORTUNE,112,68.19999999999999,0.6089285714285714
P006353,484,634.0400000000001,1.31,0.0,490.78000000000003,-142.74,21,2024-04-30 04:12:00,2024-12-29 21:25:30.185354,casual,SLOT_FORTUNE,244,142.74,0.5850000000000001
P006354,288,248.76,0.86375,0.6198177488680416,239.37,-9.429999999999993,11,2024-07-25 01:02:00,2024-12-21 02:22:06.633801,casual,SLOT_FORTUNE,150,9.429999999999993,0.06286666666666661
P006355,197,90.62,0.46,0.0,60.21,-30.69,4,2024-09-16 19:02:00,2024-12-22 22:49:06.595880,casual,SLOT_CLASSIC,98,30.69,0.3131632653061225
P006356,1147,564.58,0.49222319093286837,0.033613536902674934,406.44,-159.35999999999999,26,2024-02-14 07:03:00,2024-12-22 14:47:56.065790,casual,SLOT_CLASSIC,313,159.35999999999999,0.5091373801916932
P006358,258,741.92,2.875658914728682,0.4274070676721356,324.52,-417.08,27,2024-05-19 22:54:00,2024-12-13 13:26:56.839135,casual,SLOT_FORTUNE,208,417.08,2.0051923076923077
P006359,1048,1048.0,1.0,0.0,1474.0,426.0,25,2024-02-24 17:00:00,2024-12-30 20:42:03.736371,casual,ROULETTE_EURO,311,-426.0,-1.369774919614148
P006360,727,604.75,0.8318431911966988,0.5844699632244288,285.42,-319.03,20,2024-02-28 20:14:00,2024-12-21 13:24:46.634373,casual,SLOT_FORTUNE,297,319.03,1.0741750841750841
