date,game_id,cumulative_player_base,daily_active_users,gross_daily_revenue,daily_payout,daily_ggr,total_bets,active_players,total_wagered,total_won,gross_gaming_revenue,total_sessions,hold_percentage,avg_bet_size,bets_per_player,game_type,theoretical_rtp,volatility,visual_engagement,days_from_launch,year,month,day_of_month,day_of_week,week_of_year,is_weekend,is_month_start,is_month_mid,ggr_lag1,ggr_lag7,ggr_lag30,revenue_lag1,revenue_lag7,revenue_lag30,dau_lag1,dau_lag7,bets_lag7,player_base_lag7,ggr_ma7,ggr_ma30,revenue_ma7,revenue_ma30,dau_ma7,bets_ma7,ggr_std7,ggr_std30,revenue_std7,ggr_sum7,revenue_sum7,ggr_min7,ggr_max7,ggr_growth_7d,ggr_growth_30d,revenue_growth_7d,dau_growth_7d,player_growth_7d,ggr_per_player,revenue_per_player,bets_per_session,hold_vs_expected,ggr_vs_ma7_ratio,ggr_range7
2024-08-16,G003,6031,259,2433326.859999434,3557884.7299997127,-1124560.2300000265,40757,259,2433326.859999434,3557884.7299997127,1124560.2300000265,319,-46.2149269169818,59.70328679734608,157.36293436293437,table,0.973,medium,0.65,228,2024,8,16,6,33,0,0,1,-1007812.0199999756,-1214161.310000222,-538269.8100000019,1845402.1799995294,2422534.6000000336,1126293.0499998431,160,264,38272,5852,-726766.9800000208,-674556.0210000236,1508827.792856825,1389600.2886664802,156.42857142857142,24231.85714285714,405170.1912540482,341929.0232888074,867707.1973109015,-5087368.860000146,1.0561794549997775E7,-1189981.8500002006,-92012.29000000062,0.07379668521984038,-1.0892128986391092,0.004454945658732932,-0.01893939393939394,0.030587833219412167,-4341.931389961493,9395.084401542217,127.76489028213166,-17.116633250779117,1.5473463447665086,1097969.5600001998
2024-08-16,G004,6031,408,530662.3600000112,328958.3100000002,201703.98000002175,23480,408,530662.3600000112,328958.3100000002,-201703.98000002175,483,38.009852441770605,22.600611584327563,57.549019607843135,slot,0.94,medium,0.6,228,2024,8,16,6,33,0,0,1,98471.03000000458,140369.49000000747,85100.09000000132,279968.5700000046,374756.98999998695,275656.28000000934,243,383,24314,5808,120544.59142857887,101711.73866666976,334325.9385714363,303549.5520000027,277.14285714285717,17214.428571428572,57533.765148551465,54703.37522851463,146651.58472234517,843812.1400000522,2340281.570000054,57820.00999999948,201703.98000002175,0.4369502945405801,1.3701970232936136,0.416017243601059,0.06527415143603134,0.03839531680440771,494.3725000000533,1300.6430392157135,48.612836438923395,6.334975155232471,1.6732727500223747,143883.97000002227
2024-08-17,G001,6058,401,731660.6200000178,339912.0399999992,391747.62999997806,16741,401,731660.6200000178,339912.0399999992,-391747.62999997806,505,53.54225979798783,43.70471417478154,41.748129675810475,slot,0.96,high,0.85,229,2024,8,17,7,33,1,0,1,303605.0099999738,319500.09999999835,365137.06999999925,595999.8699999561,575672.849999953,611386.5000000272,456,412,15154,5852,231204.98428570764,210886.49366666563,424107.1528571389,382343.0089999975,318.0,12017.714285714286,93602.54801341062,90307.6588750004,183548.27295413718,1618434.8899999536,2968750.0699999724,100892.98999999852,391747.62999997806,0.22612678368482542,0.07287827554725919,0.2709660009154116,-0.02669902912621359,0.03520164046479836,976.9267581046835,1824.590074813012,33.15049504950495,13.385557768924215,1.6943736364951483,290854.6399999795
2024-08-17,G002,6058,211,856020.3500000193,403024.01999999786,452996.26999999495,7552,211,856020.3500000193,403024.01999999786,-452996.26999999495,269,52.918866940486254,113.35015227754492,35.791469194312796,table,0.995,low,0.7,229,2024,8,17,7,33,1,0,1,497362.83999998565,336231.8299999965,4647.220000000001,907270.5499999936,657557.3999999982,9195.82999999999,211,166,6384,5870,296673.3828571391,281915.4770000003,547088.7142857156,519771.96866666485,134.57142857142858,5123.285714285715,165697.32506875176,140605.33122262117,302437.04186010204,2076713.6799999739,3829621.0000000093,13919.919999999975,497362.83999998565,0.34727360583321226,96.47682915807619,0.3018184420098104,0.2710843373493976,0.03202725724020443,2146.9017535544785,4056.9684834124137,28.074349442379184,105.83783481579728,1.5269191514161955,483442.91999998566
2024-08-17,G003,6058,250,3781306.75999966,5247772.729999687,-1466470.690000338,43350,250,3781306.75999966,5247772.729999687,1466470.690000338,321,-38.78211377911243,87.22737623989988,173.4,table,0.973,medium,0.65,229,2024,8,17,7,33,1,0,1,-1124560.2300000265,-1189981.8500002006,-109424.80999999995,2433326.859999434,2527522.7199996533,307999.60000000097,259,210,34253,5870,-766265.3857143263,-719790.8836667015,1687939.7985711116,1505377.1939998022,162.14285714285714,25531.428571428572,466663.69005709013,354134.10791954683,1184577.8579289974,-5363857.700000284,1.1815578589997781E7,-1466470.690000338,-92012.29000000062,-0.2323471068067894,-12.401628844503715,0.49605253004419225,0.19047619047619047,0.03202725724020443,-5865.882760001352,15125.22703999864,135.0467289719626,-14.363740516987217,1.913789552993142,1374458.4000003375
2024-08-17,G004,6058,361,451572.84999996936,288804.4000000007,162767.7400000173,24620,361,451572.84999996936,288804.4000000007,-162767.7400000173,430,36.044624914900965,18.341707961006065,68.1994459833795,slot,0.94,medium,0.6,229,2024,8,17,7,33,1,0,1,201703.98000002175,143255.62000000296,165310.82000000298,530662.3600000112,395635.5299999804,509170.9399999964,408,344,23549,5852,123332.03714286664,101626.9693333369,342316.98428572033,301629.6156666685,279.57142857142856,17367.428571428572,59264.125284266,54603.30138987618,151976.4775475643,863324.2600000665,2396218.8900000425,57820.00999999948,201703.98000002175,0.1362049181736391,-0.0153836270365462,0.14138598724940532,0.04941860465116279,0.03520164046479836,450.8801662050341,1250.894321329555,57.25581395348837,6.007437247102719,1.31975230257057,143883.97000002227
2024-08-18,G001,6087,354,310606.1000000091,136369.05000000028,174235.9099999934,12468,354,310606.1000000091,136369.05000000028,-174235.9099999934,408,56.09545659276759,24.91226339429011,35.220338983050844,slot,0.96,high,0.85,230,2024,8,18,1,33,1,0,0,391747.62999997806,171383.83000000427,274849.90000000095,731660.6200000178,315973.1099999832,531864.549999992,401,305,11020,5870,231612.4242857061,207532.69399999874,423340.4371428568,374967.7273333315,325.0,12224.57142857143,93304.48796015402,89716.64841085652,184085.6747236717,1621286.9699999427,2963383.0599999977,100892.98999999852,391747.62999997806,0.016641476619988365,-0.3660688615859318,-0.016985654253852147,0.16065573770491803,0.03696763202725724,492.19183615817343,877.4183615819467,30.558823529411764,14.023856625208964,0.752273590405773,290854.6399999795
2024-08-18,G002,6087,163,625204.5599999736,285954.03,339250.35999999935,5918,163,625204.5599999736,285954.03,-339250.35999999935,198,54.26229776699224,105.64456911118175,36.306748466257666,table,0.995,low,0.7,230,2024,8,18,1,33,1,0,0,452996.26999999495,13919.919999999975,215553.66000000256,856020.3500000193,31759.63999999991,408359.1100000075,211,1,198,0,343149.15999999613,286038.7003333335,631866.5599999976,527000.1503333304,157.71428571428572,5940.428571428572,109145.86143271005,140405.72795220301,199597.94354916477,2402044.119999973,4423065.919999983,164244.27999999875,497362.83999998565,23.37157397456307,0.5738557164837531,18.685505251318197,162.0,0.0,2081.2905521472353,3835.6107975458503,29.88888888888889,108.52469903120264,0.988638177053976,333118.5599999869
2024-08-18,G003,6087,215,1387295.939999443,2072416.5399999064,-685123.8099999534,35752,215,1387295.939999443,2072416.5399999064,685123.8099999534,258,-49.3855557596621,38.80331002459843,166.28837209302327,table,0.973,medium,0.65,230,2024,8,18,1,33,1,0,0,-1466470.690000338,-92012.29000000062,-425476.9800000309,3781306.75999966,168172.6200000149,971473.120000147,250,25,4698,0,-850995.6028571766,-728445.7780000323,1862100.272856744,1519237.9546664457,189.28571428571428,29967.714285714286,367051.8237832674,349839.9605334186,998976.1063196193,-5956969.220000236,1.3034701909997208E7,-1466470.690000338,-387670.31000000716,-6.446003245870185,-0.6102488317932115,7.249237836690182,7.6,0.0,-3186.6223720928065,6452.539255811363,138.57364341085272,-18.2909397940306,0.805085017712998,1078800.380000331
2024-08-18,G004,6087,295,122823.45000000129,73223.37000000036,49599.75999999991,14614,295,122823.45000000129,73223.37000000036,-49599.75999999991,332,40.382972469833234,8.404505953195654,49.538983050847456,slot,0.94,medium,0.6,230,2024,8,18,1,33,1,0,0,162767.7400000173,186298.51000002402,117687.40000000036,451572.84999996936,506778.6599999985,313624.5699999968,361,271,18357,5870,103803.64428572034,99357.38133333689,287466.2400000065,295269.5783333353,283.0,16832.714285714286,57555.16827325346,55323.019261069654,152014.60354200745,726625.5100000424,2012263.6800000456,49599.75999999991,201703.98000002175,-0.7337619071671935,-0.5785465563858174,-0.7576388674298131,0.08856088560885608,0.03696763202725724,168.13477966101664,416.35067796610605,44.01807228915663,6.730495144193024,0.4778229159611794,152104.22000002186
2024-08-19,G001,0,4,1635.91,444.61000000000007,1191.3100000000002,97,4,1635.91,444.61000000000007,-1191.3100000000002,4,72.82246578357001,16.865051546391754,24.25,slot,0.96,high,0.85,231,2024,8,19,2,34,0,0,0,174235.9099999934,100892.98999999852,256634.60000000105,310606.1000000091,184903.74000000692,419222.53999999707,354,234,8263,5913,217369.3271428492,199017.91766666528,397159.3185714273,361048.17299999826,292.14285714285717,11058.0,120291.74503139174,96742.45228658464,230763.12050515038,1521585.2899999444,2780115.229999991,1191.3100000000002,391747.62999997806,-0.9881923412122089,-0.9953579525130283,-0.9911526397464976,-0.9829059829059829,-1.0,297.82750000000004,408.9775,24.25,18.20560667964403,0.00548058006002431,390556.31999997806
2024-08-19,G002,0,4,12274.609999999986,4103.620000000001,8170.989999999998,82,4,12274.609999999986,4103.620000000001,-8170.989999999998,4,66.56822497822748,149.69036585365836,20.5,table,0.995,low,0.7,231,2024,8,19,2,34,0,0,0,339250.35999999935,164244.27999999875,121705.73999999999,625204.5599999736,314973.2200000058,208549.8299999949,163,103,3689,5913,320852.9757142821,282254.20866666693,588623.9014285682,520457.6429999973,143.57142857142858,5425.142857142857,157162.59831787014,146390.45051888877,291381.57609925227,2245970.8299999745,4120367.3099999772,8170.989999999998,497362.83999998565,-0.9502509919980163,-0.9328627392594631,-0.9610296710304458,-0.9611650485436893,-1.0,2042.7474999999995,3068.6524999999965,20.5,133.13657692538894,0.025466461645897973,489191.84999998566
2024-08-19,G003,0,18,253124.2300000235,348237.29999999906,-95115.83999999691,8199,18,253124.2300000235,348237.29999999906,95115.83999999691,20,-37.57674245566617,30.872573484574154,455.5,table,0.973,medium,0.65,231,2024,8,19,2,34,0,0,0,-685123.8099999534,-387670.31000000716,-438366.26000000787,1387295.939999443,685951.3000000098,930177.260000012,215,140,17197,5913,-809202.1071428893,-717004.0973333652,1800267.8342853172,1496669.5203331127,171.85714285714286,28682.285714285714,438333.8269255979,364941.43429551466,1092888.7037649457,-5664414.750000225,1.260187483999722E7,-1466470.690000338,-95115.83999999691,0.7546476024950294,0.7830219871392584,-0.6309880453612088,-0.8714285714285714,-1.0,-5284.213333333162,14062.457222223527,409.95,-13.917306859058948,0.1175427487897054,1371354.8500003412
2024-08-19,G004,0,1,6.599999999999999,3.67,2.9400000000000004,12,1,6.599999999999999,3.67,-2.9400000000000004,1,44.54545454545456,0.5499999999999999,12.0,slot,0.94,medium,0.6,231,2024,8,19,2,34,0,0,0,49599.75999999991,63722.59000000278,10.77,122823.45000000129,218932.30000002036,21.9,295,219,13428,5913,94700.8371428628,99357.1203333369,256191.14000000362,295269.0683333353,251.85714285714286,14916.142857142857,68876.28036580233,55323.50413137651,186966.9572754959,662905.8600000396,1793337.9800000254,2.9400000000000004,201703.98000002175,-0.9999538625156322,-0.7270194986072422,-0.9999698536944982,-0.9954337899543378,-1.0,2.9400000000000004,6.599999999999999,12.0,7.42424212922955,3.104513210970676E-5,201701.04000002175
2024-08-20,G001,6122,240,230847.49000000043,92053.39999999992,138793.94000000044,8596,240,230847.49000000043,92053.39999999992,-138793.94000000044,271,60.12365133361431,26.855222196370455,35.81666666666667,slot,0.96,high,0.85,232,2024,8,20,3,34,0,0,0,1191.3100000000002,201190.94999999533,157748.7199999986,1635.91,334263.4000000077,279716.0500000052,4,250,8461,5948,208455.4685714213,198386.09166666534,382385.6171428548,359419.2209999981,290.7142857142857,11077.285714285714,123946.74729592299,97082.57502753951,238636.9623103164,1459188.2799999493,2676699.3199999835,1191.3100000000002,391747.62999997806,-0.310138254230602,-0.12015805896870879,-0.30938448540882696,-0.04,0.02925353059852051,578.3080833333352,961.8645416666684,31.719557195571955,15.030904770197923,0.6658205752584834,390556.31999997806
2024-08-20,G002,6122,127,399704.65999999724,175059.67999999964,224645.17999999973,4027,127,399704.65999999724,175059.67999999964,-224645.17999999973,140,56.20279233171844,99.25618574621238,31.708661417322833,table,0.995,low,0.7,232,2024,8,20,3,34,0,0,0,8170.989999999998,291352.4899999959,216935.69000000114,12274.609999999986,535600.1199999887,418731.48000002146,4,132,4820,5948,311323.3599999969,282511.1916666668,569210.2642857123,519823.4156666631,142.85714285714286,5311.857142857143,161219.55016339978,146278.55644411076,299905.56029514404,2179263.519999978,3984471.8499999857,8170.989999999998,497362.83999998565,-0.22895740482601373,0.035538135748887395,-0.25372559662606936,-0.03787878787878788,0.02925353059852051,1768.859685039368,3147.280787401553,28.764285714285716,112.40569186185823,0.7215815093348664,489191.84999998566
2024-08-20,G003,6122,140,739985.1800000018,1068334.050000007,-328349.76999999734,15912,140,739985.1800000018,1068334.050000007,328349.76999999734,148,-44.37247918938005,46.50485042735054,113.65714285714286,table,0.973,medium,0.65,232,2024,8,20,3,34,0,0,0,-95115.83999999691,-666514.6900000076,-830503.0199999863,253124.2300000235,1574275.1699995247,1470970.7899998634,18,138,22089,5948,-760892.8328571738,-700265.6556666988,1681083.549999671,1472303.3333331174,172.14285714285714,27799.85714285714,473874.46161302883,371021.4317320252,1164769.4106721072,-5326249.830000216,1.1767584849997697E7,-1466470.690000338,-95115.83999999691,0.5073630410156548,0.6046374762129068,-0.5299518190328663,0.014492753623188406,0.02925353059852051,-2345.355499999981,5285.608428571441,107.51351351351352,-16.434245456598653,0.43153221560391736,1371354.8500003412
2024-08-20,G004,6122,212,264622.3199999969,173370.16999999966,91251.13000000038,13470,212,264622.3199999969,173370.16999999966,-91251.13000000038,241,34.48353487340049,19.64530957683719,63.5377358490566,slot,0.94,medium,0.6,232,2024,8,20,3,34,0,0,0,2.9400000000000004,92540.3999999966,40194.819999999025,6.599999999999999,262600.5200000322,139479.52000000785,1,211,13598,5948,94516.65571429189,101058.99733333693,256479.96857142713,299440.4950000016,252.0,14897.857142857143,68884.74373098937,54214.97786135741,186980.06995744427,661616.5900000433,1795359.77999999,2.9400000000000004,201703.98000002175,-0.013931969172342759,1.2702211379476906,0.0076991469779437854,0.004739336492890996,0.02925353059852051,430.4298584905678,1248.2184905660233,55.892116182572614,5.747255583857996,0.9654502617595501,201701.04000002175
2024-08-21,G001,6150,242,328395.8699999978,138066.92000000033,190328.39999999944,9023,242,328395.8699999978,138066.92000000033,-190328.39999999944,267,57.95700171259789,36.395419483541815,37.28512396694215,slot,0.96,high,0.85,233,2024,8,21,4,34,0,0,0,138793.94000000044,227090.47000000247,155615.06000000672,230847.49000000043,394997.7700000019,323282.1899999993,240,296,10259,5973,203203.74428570663,199543.20299999844,372871.0599999971,359589.67699999805,283.0,10900.714285714286,123804.30799745623,96761.55600440067,239376.877711576,1422426.2099999464,2610097.4199999794,1191.3100000000002,391747.62999997806,-0.16188292709950636,0.22307185435645638,-0.16861335698174645,-0.18243243243243243,0.029633350075339026,786.4809917355349,1357.007727272718,33.7940074906367,14.489242655514017,0.9366382527498887,390556.31999997806
2024-08-21,G002,6150,136,678860.8499999971,317915.78999999905,360944.8699999984,4543,136,678860.8499999971,317915.78999999905,-360944.8699999984,153,53.16919807645411,149.43007924279047,33.404411764705884,table,0.995,low,0.7,233,2024,8,21,4,34,0,0,0,224645.17999999973,312771.93999999814,324816.2100000035,399704.65999999724,588008.4700000021,606106.4699999889,127,145,5108,5973,318205.20714285405,283715.4803333333,582189.175714283,522248.5616666634,141.57142857142858,5231.142857142857,162316.1201992962,146786.69536753767,302806.5344935552,2227436.4499999783,4075324.229999981,8170.989999999998,497362.83999998565,0.1540193471319728,0.11122800798640721,0.15450862468017626,-0.06206896551724138,0.029633350075339026,2654.006397058812,4991.623897058802,29.69281045751634,106.33849756520219,1.134314781460999,489191.84999998566
2024-08-21,G003,6150,171,989183.9199999982,1398737.0199999977,-409555.35000000667,21931,171,989183.9199999982,1398737.0199999977,409555.35000000667,194,-41.40335702181728,45.10436915781306,128.2514619883041,table,0.973,medium,0.65,233,2024,8,21,4,34,0,0,0,-328349.76999999734,-618817.4699999283,-672935.3599999866,739985.1800000018,1327143.699999608,1373856.7999995996,140,163,23880,5973,-730998.2442857565,-691486.3220000328,1632803.5814282985,1459480.9039997975,173.28571428571428,27521.428571428572,490635.4460225772,374787.4531950556,1188645.0040027045,-5116987.710000295,1.142962506999809E7,-1466470.690000338,-95115.83999999691,0.3381645317801804,0.391389761417776,-0.25465198681929446,0.049079754601226995,0.029633350075339026,-2395.0605263158286,5784.701286549697,113.04639175257732,-15.3345709875635,0.5602685823140039,1371354.8500003412
2024-08-21,G004,6150,202,450002.23000000266,310865.26999999984,139134.34000000003,16034,202,450002.23000000266,310865.26999999984,-139134.34000000003,225,30.91858900343654,28.06550018710257,79.37623762376238,slot,0.94,medium,0.6,233,2024,8,21,4,34,0,0,0,91251.13000000038,57820.00999999948,47384.41999999977,264622.3199999969,145703.63000000655,154820.26999999402,212,244,12682,5973,106132.98857143485,104117.3280000036,299951.1971428552,309279.89366666856,246.0,15376.714285714286,68520.27331905467,53667.82275673069,192232.72087685758,742930.9200000439,2099658.3799999864,2.9400000000000004,201703.98000002175,1.4063354537642119,1.9362887632686163,2.0884764504493294,-0.1721311475409836,0.029633350075339026,688.7838613861387,2227.7338118812013,71.26222222222222,5.153097962473708,1.310943391614314,201701.04000002175
2024-08-22,G001,6175,291,332223.71000000107,142472.40999999997,189750.8200000006,11944,291,332223.71000000107,142472.40999999997,-189750.8200000006,327,57.11537566057521,27.815113027461578,41.044673539518904,slot,0.96,high,0.85,234,2024,8,22,5,34,0,0,0,190328.39999999944,222524.01000000117,112253.61999999639,328395.8699999978,410951.5599999984,388486.9899999998,242,284,9683,5997,198521.85999999224,202126.4429999986,361624.2242857117,357714.23433333146,284.0,11223.714285714286,123571.37498472039,95375.37246078429,239138.86512663867,1389653.0199999458,2531369.569999982,1191.3100000000002,391747.62999997806,-0.147279343024604,0.6903759540227451,-0.1915745252311432,0.02464788732394366,0.029681507420376854,652.0646735395209,1141.6622336769797,36.52599388379205,14.278836255379137,0.9558182660590023,390556.31999997806
2024-08-22,G002,6175,165,662082.9699999962,305752.9800000001,356329.7500000012,5249,165,662082.9699999962,305752.9800000001,-356329.7500000012,194,53.81950090031816,126.13506763192918,31.812121212121212,table,0.995,low,0.7,234,2024,8,22,5,34,0,0,0,360944.8699999984,344065.9400000004,312625.80999999976,678860.8499999971,595988.6500000001,594996.3499999859,136,139,5716,5997,319957.179999997,285172.2783333334,591631.2214285681,524484.7823333304,145.28571428571428,5164.428571428572,162707.4853129724,147299.48865189133,304335.1527718224,2239700.2599999793,4141418.5499999765,8170.989999999998,497362.83999998565,0.03564377805022141,0.13979632711707804,0.11089862197878449,0.18705035971223022,0.029681507420376854,2159.57424242425,4012.624060606038,27.056701030927837,107.63910445328568,1.1136794929871696,489191.84999998566
2024-08-22,G003,6175,172,1432583.3999999291,2097546.450000008,-664962.7400000134,25623,172,1432583.3999999291,2097546.450000008,664962.7400000134,192,-46.41703512689357,55.91005737032858,148.97093023255815,table,0.973,medium,0.65,234,2024,8,22,5,34,0,0,0,-409555.35000000667,-1007812.0199999756,-1135237.7700001244,989183.9199999982,1845402.1799995294,2194674.5200003693,171,160,26749,5997,-682019.7757143332,-675810.4876666957,1573829.4699997844,1434077.86666645,175.0,27360.571428571428,475268.5967041052,365301.93541116716,1186578.1340651233,-4774138.430000332,1.101680628999849E7,-1466470.690000338,-95115.83999999691,0.3401916956695659,0.41425245215375406,-0.22370125302426247,0.075,0.029681507420376854,-3866.062441860543,8328.973255813542,133.453125,-17.191488115577357,0.9749904088976677,1371354.8500003412
2024-08-22,G004,6175,255,103243.50000000019,65083.83999999997,38159.819999999076,11916,255,103243.50000000019,65083.83999999997,-38159.819999999076,284,36.96099028025881,8.664274924471314,46.72941176470588,slot,0.94,medium,0.6,234,2024,8,22,5,34,0,0,0,139134.34000000003,98471.03000000458,20538.320000000338,450002.23000000266,279968.5700000046,85486.01999999916,202,243,15407,5997,97517.10142857695,104704.71133333688,274704.758571426,309871.8096666686,247.71428571428572,14878.0,73271.38890452513,52811.118373483885,206378.87810135647,682619.7100000386,1922933.3099999817,2.9400000000000004,201703.98000002175,-0.6124766847671107,0.8579815681126035,-0.6312318200575212,0.04938271604938271,0.029681507420376854,149.64635294117284,404.87647058823603,41.95774647887324,6.160164801926846,0.39131413301848317,201701.04000002175
2024-08-23,G001,6212,271,286520.81999999774,133995.7699999999,152524.51999999702,9666,271,286520.81999999774,133995.7699999999,-152524.51999999702,306,53.23331128257912,29.642129112352343,35.66789667896679,slot,0.96,high,0.85,235,2024,8,23,6,34,0,0,0,189750.8200000006,303605.0099999738,192205.92000000997,332223.71000000107,595999.8699999561,348571.4799999993,291,456,19697,6031,176938.9328571384,200803.7296666648,317412.93142857484,355645.87899999804,257.57142857142856,9790.714285714286,115059.28613723928,95791.95045024544,216082.73492768838,1238572.5299999688,2221890.520000024,1191.3100000000002,391747.62999997806,-0.4976218607195903,-0.20645253798639962,-0.5192602642681469,-0.4057017543859649,0.030011606698723263,562.8211070110591,1057.2723985239768,31.58823529411765,13.30832068150524,0.8620178585746658,390556.31999997806
2024-08-23,G002,6212,161,613146.3299999968,283085.86000000016,330059.9500000007,5490,161,613146.3299999968,283085.86000000016,-330059.9500000007,188,53.83053503720758,111.68421311475352,34.099378881987576,table,0.995,low,0.7,235,2024,8,23,6,34,0,0,0,356329.7500000012,497362.83999998565,270236.02000000863,662082.9699999962,907270.5499999936,509387.9399999965,165,211,8780,6031,296056.7671428563,287166.40933333314,549613.4757142828,527943.3953333304,138.14285714285714,4694.428571428572,143453.27013797662,147495.12626167206,272089.32012219157,2072397.3699999943,3847294.32999998,8170.989999999998,452996.26999999495,-0.3363799555270148,0.22137659517036318,-0.32418579000497577,-0.23696682464454977,0.030011606698723263,2050.0618012422406,3808.362298136626,29.20212765957447,107.66117274811049,1.1148535910369406,444825.27999999496
2024-08-23,G003,6212,183,1677676.810000004,2376635.2700000014,-698958.8799999899,26956,183,1677676.810000004,2376635.2700000014,698958.8799999899,212,-41.6623080103246,62.237602389078646,147.30054644808743,table,0.973,medium,0.65,235,2024,8,23,6,34,0,0,0,-664962.7400000134,-1124560.2300000265,-850882.4900000035,1432583.3999999291,2433326.859999434,1557039.9299995136,172,259,40757,6031,-621219.582857185,-670746.367333362,1465879.4628570084,1438099.0959997992,164.14285714285714,25389.0,434712.4853457521,363841.37786068534,1128293.8511873323,-4348537.080000295,1.026115623999906E7,-1466470.690000338,-95115.83999999691,0.378460253747393,0.1785482857920992,-0.31054194256484136,-0.29343629343629346,0.030011606698723263,-3819.4474316939336,9167.632841530076,127.15094339622641,-15.430478725515107,1.125139804487903,1371354.8500003412
2024-08-23,G004,6212,251,183758.68000000142,110869.43999999984,72890.06999999992,14705,251,183758.68000000142,110869.43999999984,-72890.06999999992,284,39.666191550787886,12.49634002040132,58.58565737051793,slot,0.94,medium,0.6,235,2024,8,23,6,34,0,0,0,38159.819999999076,201703.98000002175,87126.53999999973,103243.50000000019,530662.3600000112,266787.55999999837,255,408,23480,6031,79115.11428571667,104230.16233333689,225147.08999999598,307104.1803333353,225.28571428571428,13624.42857142857,57145.03723986036,53037.994151567116,173742.4366876837,553805.8000000167,1576029.629999972,2.9400000000000004,162767.7400000173,-0.6386284990509753,-0.16339992383491708,-0.6537182701256641,-0.38480392156862747,0.030011606698723263,290.39868525896384,732.1062948207228,51.778169014084504,6.611031662432518,0.9213166239862133,162764.8000000173
2024-08-24,G001,6247,430,530749.9700000068,214519.23000000004,316230.7200000047,16826,430,530749.9700000068,214519.23000000004,-316230.7200000047,522,59.58186300038803,31.543442886010155,39.13023255813953,slot,0.96,high,0.85,236,2024,8,24,7,34,1,0,0,152524.51999999702,391747.62999997806,284513.6700000056,286520.81999999774,731660.6200000178,476757.5400000006,271,401,16741,6058,166150.8028571422,201860.96466666475,288711.4100000019,357445.62666666496,261.7142857142857,9802.857142857143,92984.38517069977,96916.12779423936,157213.0153732081,1163055.6199999955,2020979.8700000132,1191.3100000000002,316230.7200000047,-0.19276928363287762,0.11147812335343499,-0.2745954128295248,0.07231920199501247,0.031198415318586994,735.4202790697783,1234.3022558139694,32.23371647509578,14.89545775955079,1.9032753050967945,315039.4100000047
2024-08-24,G002,6247,228,719292.0600000013,346611.6300000004,372680.25000000175,7495,228,719292.0600000013,346611.6300000004,-372680.25000000175,275,51.81209007089569,95.96958772515028,32.87280701754386,table,0.995,low,0.7,236,2024,8,24,7,34,1,0,0,330059.9500000007,452996.26999999495,455174.1499999999,613146.3299999968,856020.3500000193,800272.0100000006,161,211,7552,6058,284583.05000000016,284416.61266666657,530080.8628571375,525244.0636666637,140.57142857142858,4686.285714285715,131524.8212013416,145002.82166432403,250476.40519211895,1992081.350000001,3710566.0399999623,8170.989999999998,372680.25000000175,-0.17729951727857296,-0.18123590717969854,-0.15972551353482997,0.08056872037914692,0.031198415318586994,1634.5625000000077,3154.7897368421113,27.254545454545454,103.62427896560479,1.309565871895749,364509.26000000176
2024-08-24,G003,6247,270,2992613.839999978,4125060.2600000002,-1132447.5599999784,43160,270,2992613.839999978,4125060.2600000002,1132447.5599999784,332,-37.841419593247174,69.33767006487437,159.85185185185185,table,0.973,medium,0.65,236,2024,8,24,7,34,1,0,0,-698958.8799999899,-1466470.690000338,-572848.8699999736,1677676.810000004,3781306.75999966,1275850.6699999126,183,250,43350,6058,-573501.9928571337,-689399.6570000289,1353209.045714197,1495324.5349998015,167.0,25361.85714285714,332870.2202590322,372881.6773560175,867864.6224561477,-4014513.949999936,9472463.319999378,-1132447.5599999784,-95115.83999999691,0.2277734783777251,-0.9768696759409348,-0.2085768148574523,0.08,0.031198415318586994,-4194.250222222142,11083.754962962881,130.0,-14.015335392177224,1.9746183519925182,1037331.7199999815
2024-08-24,G004,6247,423,494927.90000000567,317795.65999999986,177132.29999999885,25725,423,494927.90000000567,317795.65999999986,-177132.29999999885,499,35.78951600829067,19.239179786200413,60.815602836879435,slot,0.94,medium,0.6,236,2024,8,24,7,34,1,0,0,72890.06999999992,162767.7400000173,158693.75999999398,183758.68000000142,451572.84999996936,458777.3400000162,251,361,24620,6058,81167.19428571404,104844.78033333707,231340.66857142976,308309.1990000017,234.14285714285714,13782.285714285714,60791.25672747774,53792.366280633134,183649.64088407342,568170.3599999982,1619384.6800000083,2.9400000000000004,177132.29999999885,0.08825188578510716,0.11618944563419234,0.0960089828253387,0.17174515235457063,0.031198415318586994,418.75248226950083,1170.0423167848833,51.55310621242485,5.964919097690522,2.1823139454159413,177129.35999999885
2024-08-25,G001,6286,420,496971.9000000056,215949.63999999984,281022.57000000344,15739,420,496971.9000000056,215949.63999999984,-281022.57000000344,495,56.546973782622366,31.57582438528532,37.47380952380952,slot,0.96,high,0.85,237,2024,8,25,1,34,1,0,0,316230.7200000047,174235.9099999934,340088.5499999845,530749.9700000068,310606.1000000091,574840.1399999559,430,354,12468,6087,181406.04000000082,199892.09866666535,315335.095714287,354850.0186666666,271.14285714285717,10270.142857142857,102776.19164999311,94583.06700978431,176175.52940849145,1269842.2800000058,2207345.6700000092,1191.3100000000002,316230.7200000047,0.6128854838248562,-0.17367823762365348,0.6000068897551949,0.1864406779661017,0.03269262362411697,669.1013571428654,1183.266428571442,31.795959595959594,14.136735862119517,1.5491356847875748,315039.4100000047
