date,game_id,cumulative_player_base,daily_active_users,gross_daily_revenue,daily_payout,daily_ggr,total_bets,active_players,total_wagered,total_won,gross_gaming_revenue,total_sessions,hold_percentage,avg_bet_size,bets_per_player,game_type,theoretical_rtp,volatility,visual_engagement
2024-06-18,G002,4438,94,390775.3000000043,186695.46000000078,204079.41000000015,4201,94,390775.3000000043,186695.46000000078,-204079.41000000015,108,52.22423474564485,93.01959057367395,44.691489361702125,table,0.995,low,0.7
2024-06-18,G003,4438,117,753714.2299999731,1034270.3199999799,-280561.2299999935,18442,117,753714.2299999731,1034270.3199999799,280561.2299999935,133,-37.223820226931835,40.86944095000396,157.6239316239316,table,0.973,medium,0.65
2024-06-18,G004,4438,151,101176.49000000133,65539.35999999988,35636.48999999887,8218,151,101176.49000000133,65539.35999999988,-35636.48999999887,165,35.22210545157121,12.311570941835159,54.42384105960265,slot,0.94,medium,0.6
2024-06-19,G001,4465,210,224075.85000000065,94653.72000000006,129422.17999999884,7015,210,224075.85000000065,94653.72000000006,-129422.17999999884,236,57.758201073430484,31.942387740556043,33.404761904761905,slot,0.96,high,0.85
2024-06-19,G002,4465,101,394993.37999999686,192028.84999999893,202964.18999999788,4327,101,394993.37999999686,192028.84999999893,-202964.18999999788,121,51.38420041368782,91.28573607580238,42.84158415841584,table,0.995,low,0.7
2024-06-19,G003,4465,129,461483.5599999429,703733.2699999957,-242246.9999999878,17732,129,461483.5599999429,703733.2699999957,242246.9999999878,148,-52.49309422853932,26.025465824494862,137.45736434108528,table,0.973,medium,0.65
2024-06-19,G004,4465,157,164470.78000001376,103634.05000000015,60837.919999999125,9215,157,164470.78000001376,103634.05000000015,-60837.919999999125,175,36.990108516536516,17.848158437331932,58.69426751592356,slot,0.94,medium,0.6
2024-06-20,G001,4496,231,255918.30000000872,132214.30000000045,123704.11999999874,8391,231,255918.30000000872,132214.30000000045,-123704.11999999874,262,48.33734828654087,30.499141937791528,36.324675324675326,slot,0.96,high,0.85
2024-06-20,G002,4496,102,430522.3699999995,208477.23999999944,222045.1299999983,3986,102,430522.3699999995,208477.23999999944,-222045.1299999983,119,51.575747387992536,108.0086226793777,39.07843137254902,table,0.995,low,0.7
2024-06-20,G003,4496,160,1449688.7099993697,2227119.3200000976,-777433.7599998774,28543,160,1449688.7099993697,2227119.3200000976,777433.7599998774,191,-53.627634307796704,50.78964054231754,178.39375,table,0.973,medium,0.65
2024-06-20,G004,4496,181,358770.88000000414,255297.70000000077,103473.31999999637,11753,181,358770.88000000414,255297.70000000077,-103473.31999999637,193,28.841058672318997,30.525898068578588,64.93370165745857,slot,0.94,medium,0.6
2024-06-21,G001,4542,315,376446.84999998234,168965.90000000005,207480.5600000023,12850,315,376446.84999998234,168965.90000000005,-207480.5600000023,375,55.115499040571606,29.29547470816983,40.79365079365079,slot,0.96,high,0.85
2024-06-21,G002,4542,157,503090.9099999965,228776.82000000155,274313.90000000404,7717,157,503090.9099999965,228776.82000000155,-274313.90000000404,209,54.525711863886784,65.1925502138132,49.152866242038215,table,0.995,low,0.7
2024-06-21,G003,4542,198,1582323.4299995992,2338871.61999994,-756552.4299999301,30499,198,1582323.4299995992,2338871.61999994,756552.4299999301,241,-47.812755322729544,51.88115774286368,154.03535353535352,table,0.973,medium,0.65
2024-06-21,G004,4542,292,363966.2999999624,233537.01000000042,130428.8199999982,17292,292,363966.2999999624,233537.01000000042,-130428.8199999982,343,35.83541113559461,21.048247744619616,59.21917808219178,slot,0.94,medium,0.6
2024-06-22,G001,4574,307,354516.85999999626,164522.57999999943,189993.60999999856,10842,307,354516.85999999626,164522.57999999943,-189993.60999999856,355,53.592263566816136,32.69847445120792,35.31596091205212,slot,0.96,high,0.85
2024-06-22,G002,4574,152,464741.23000001017,238663.50000000274,226077.37000000483,5660,152,464741.23000001017,238663.50000000274,-226077.37000000483,193,48.64586040709146,82.10975795053183,37.23684210526316,table,0.995,low,0.7
2024-06-22,G003,4574,166,2315378.4399992283,3534119.729999888,-1218744.3800001524,25838,166,2315378.4399992283,3534119.729999888,1218744.3800001524,200,-52.63694085363249,89.61136465667731,155.65060240963857,table,0.973,medium,0.65
2024-06-22,G004,4574,276,353597.21000003023,236268.76000000085,117329.11999999425,19667,276,353597.21000003023,236268.76000000085,-117329.11999999425,326,33.18157402881777,17.979214420096113,71.2572463768116,slot,0.94,medium,0.6
2024-06-23,G001,4596,260,222719.67999999487,92641.13999999982,130078.67999999881,9510,260,222719.67999999487,92641.13999999982,-130078.67999999881,290,58.40466365612676,23.419524710830164,36.57692307692308,slot,0.96,high,0.85
2024-06-23,G002,4596,121,421817.7500000158,205986.01999999993,215831.18000000008,4866,121,421817.7500000158,205986.01999999993,-215831.18000000008,156,51.166926948899615,86.68675503493954,40.21487603305785,table,0.995,low,0.7
2024-06-23,G003,4596,163,2884663.719999548,4273506.829999844,-1388844.4000001075,25114,163,2884663.719999548,4273506.829999844,1388844.4000001075,206,-48.145799122828954,114.86277454804285,154.07361963190183,table,0.973,medium,0.65
2024-06-23,G004,4596,227,212387.72000001057,178775.08999999962,33611.909999998476,12919,227,212387.72000001057,178775.08999999962,-33611.909999998476,255,15.82573135584148,16.43995046056278,56.91189427312775,slot,0.94,medium,0.6
2024-06-24,G001,0,1,5.22,0,5.22,6,1,5.22,0,-5.22,1,100,0.87,6,slot,0.96,high,0.85
2024-06-24,G002,0,5,5311.949999999994,2606.6,2705.2599999999993,199,5,5311.949999999994,2606.6,-2705.2599999999993,5,50.92781370306577,26.69321608040198,39.8,table,0.995,low,0.7
2024-06-24,G003,0,18,123889.23999999784,218076.85000000353,-94188.50000000083,3029,18,123889.23999999784,218076.85000000353,94188.50000000083,18,-76.02637646336557,40.90103664575696,168.27777777777777,table,0.973,medium,0.65
2024-06-24,G004,0,2,231.84000000000017,122.92,108.90999999999994,32,2,231.84000000000017,122.92,-108.90999999999994,2,46.976363008971646,7.245000000000005,16,slot,0.94,medium,0.6
2024-06-25,G001,4630,170,179254.3799999996,77172.61999999997,102081.84000000007,5881,170,179254.3799999996,77172.61999999997,-102081.84000000007,189,56.94803106066379,30.480255058663424,34.59411764705882,slot,0.96,high,0.85
2024-06-25,G002,4630,93,395896.1499999968,185285.84000000134,210609.93000000273,4637,93,395896.1499999968,185285.84000000134,-210609.93000000273,109,53.1982768713473,85.3776471856797,49.86021505376344,table,0.995,low,0.7
2024-06-25,G003,4630,116,1208981.3699999515,1777471.7499999837,-568491.9100000035,14141,116,1208981.3699999515,1777471.7499999837,568491.9100000035,127,-47.02238794631106,85.49475779647489,121.90517241379311,table,0.973,medium,0.65
2024-06-25,G004,4630,154,223368.97000000247,135923.35999999984,87446.11000000016,8100,154,223368.97000000247,135923.35999999984,-87446.11000000016,163,39.14872777539297,27.57641604938302,52.5974025974026,slot,0.94,medium,0.6
2024-06-26,G001,4657,156,217898.11999999947,91205.83000000003,126691.68999999891,5381,156,217898.11999999947,91205.83000000003,-126691.68999999891,176,58.142626471490075,40.49398253112795,34.493589743589745,slot,0.96,high,0.85
2024-06-26,G002,4657,80,276510.2300000084,131741.2499999991,144768.62999999846,3764,80,276510.2300000084,131741.2499999991,-144768.62999999846,89,52.35561447400845,73.46180393198948,47.05,table,0.995,low,0.7
2024-06-26,G003,4657,133,1572351.6099998783,2129308.6200000015,-556960.2400000115,19085,133,1572351.6099998783,2129308.6200000015,556960.2400000115,162,-35.42211783025137,82.38677547811781,143.49624060150376,table,0.973,medium,0.65
2024-06-26,G004,4657,166,68140.889999999,44213.29999999996,23927.300000000232,9052,166,68140.889999999,44213.29999999996,-23927.300000000232,178,35.114451836482594,7.527716526734312,54.53012048192771,slot,0.94,medium,0.6
2024-06-27,G001,4689,230,256026.57000000414,135604.74000000008,120420.32999999952,9120,230,256026.57000000414,135604.74000000008,-120420.32999999952,266,47.034309759333794,28.073088815789927,39.65217391304348,slot,0.96,high,0.85
2024-06-27,G002,4689,112,606758.1699999943,281251.5799999986,325506.37000000064,4804,112,606758.1699999943,281251.5799999986,-325506.37000000064,133,53.64680462399109,126.30269983347092,42.892857142857146,table,0.995,low,0.7
2024-06-27,G003,4689,140,1403085.7199999066,2070082.950000004,-666997.189999994,19818,140,1403085.7199999066,2070082.950000004,666997.189999994,168,-47.53787886887185,70.7985528307552,141.55714285714285,table,0.973,medium,0.65
2024-06-27,G004,4689,180,130530.7799999984,96004.61999999992,34528.090000000295,9969,180,130530.7799999984,96004.61999999992,-34528.090000000295,200,26.45206747404767,13.093668371952894,55.38333333333333,slot,0.94,medium,0.6
2024-06-28,G001,4717,216,205052.64000000246,86010.69999999995,119041.45000000125,7769,216,205052.64000000246,86010.69999999995,-119041.45000000125,236,58.05409284172095,26.39369803063489,35.967592592592595,slot,0.96,high,0.85
2024-06-28,G002,4717,115,465890.4399999921,215789.59000000116,250100.84000000224,4302,115,465890.4399999921,215789.59000000116,-250100.84000000224,136,53.682329261790926,108.29624360762251,37.40869565217391,table,0.995,low,0.7
2024-06-28,G003,4717,134,1539012.4799997564,2332587.909999985,-793577.4899999795,18523,134,1539012.4799997564,2332587.909999985,793577.4899999795,159,-51.56407113736369,83.08656697077991,138.23134328358208,table,0.973,medium,0.65
2024-06-28,G004,4717,209,183147.06999999692,113609.0400000001,69538.49999999996,10157,209,183147.06999999692,113609.0400000001,-69538.49999999996,234,37.96866638379807,18.031610711824055,48.59808612440192,slot,0.94,medium,0.6
2024-06-29,G001,4753,361,513579.12999999314,213280.17999999988,300298.310000005,15549,361,513579.12999999314,213280.17999999988,-300298.310000005,434,58.47167309933505,33.029720882371414,43.07202216066482,slot,0.96,high,0.85
2024-06-29,G002,4753,160,740806.2999999694,335060.4100000027,405745.8700000053,7455,160,740806.2999999694,335060.4100000027,-405745.8700000053,210,54.77084495637011,99.3703957075747,46.59375,table,0.995,low,0.7
2024-06-29,G003,4753,184,1431039.129999685,2243345.9500000086,-812309.9799999647,27303,184,1431039.129999685,2243345.9500000086,812309.9799999647,228,-56.76364558949156,52.413256052436914,148.3858695652174,table,0.973,medium,0.65
2024-06-29,G004,4753,311,223514.9199999951,151739.2299999999,71779.7399999986,17795,311,223514.9199999951,151739.2299999999,-71779.7399999986,376,32.11407095329483,12.560546220848277,57.21864951768489,slot,0.94,medium,0.6
2024-06-30,G001,4780,330,504140.27999998344,220666.30999999997,283472.74000000703,13021,330,504140.27999998344,220666.30999999997,-283472.74000000703,400,56.228940881299216,38.71747792028135,39.45757575757576,slot,0.96,high,0.85
2024-06-30,G002,4780,151,533603.4999999929,259168.5000000017,274434.6400000029,5456,151,533603.4999999929,259168.5000000017,-274434.6400000029,186,51.43044226659056,97.8012280058638,36.13245033112583,table,0.995,low,0.7
2024-06-30,G003,4780,221,2128150.6399997137,3148392.5199998845,-1020243.4099999764,37337,221,2128150.6399997137,3148392.5199998845,1020243.4099999764,283,-47.940375592966184,56.99843693922151,168.94570135746605,table,0.973,medium,0.65
2024-06-30,G004,4780,290,425109.10999999533,257803.81000000006,167305.53999999864,18667,290,425109.10999999533,257803.81000000006,-167305.53999999864,348,39.35590559327239,22.773295655434474,64.36896551724138,slot,0.94,medium,0.6
2024-07-01,G001,4799,249,309594.75000000716,125450.44999999959,184145.08999999592,8557,249,309594.75000000716,125450.44999999959,-184145.08999999592,291,59.479396856694656,36.18029098983372,34.36546184738956,slot,0.96,high,0.85
2024-07-01,G002,4799,115,603193.6999999868,288958.2700000019,314234.8600000016,5452,115,603193.6999999868,288958.2700000019,-314234.8600000016,142,52.09518269173044,110.63714233308636,47.40869565217391,table,0.995,low,0.7
2024-07-01,G003,4799,139,642600.4200001011,959516.2200000241,-316913.6300000078,20455,139,642600.4200001011,959516.2200000241,316913.6300000078,166,-49.317370505291294,31.415322415062384,147.15827338129498,table,0.973,medium,0.65
2024-07-01,G004,4799,255,244053.53999999887,157600.2599999994,86454.81999999897,14139,255,244053.53999999887,157600.2599999994,-86454.81999999897,300,35.42453020759272,17.261018459579805,55.44705882352941,slot,0.94,medium,0.6
2024-07-02,G002,0,3,34451.35999999991,16519.53999999999,17931.73999999996,209,3,34451.35999999991,16519.53999999999,-17931.73999999996,3,52.04944013821227,164.83904306220055,69.66666666666667,table,0.995,low,0.7
2024-07-02,G003,0,10,37092.08000000074,56128.06000000029,-19033.87000000075,3933,10,37092.08000000074,56128.06000000029,19033.87000000075,12,-51.315186422547264,9.43098906687026,393.3,table,0.973,medium,0.65
2024-07-02,G004,0,1,16.5,2.89,13.61,6,1,16.5,2.89,-13.61,1,82.48484848484848,2.75,6,slot,0.94,medium,0.6
2024-07-03,G001,4840,178,223947.8300000037,112553.81999999996,111393.69000000159,6419,178,223947.8300000037,112553.81999999996,-111393.69000000159,198,49.74091063976808,34.888273874435846,36.061797752808985,slot,0.96,high,0.85
2024-07-03,G002,4840,106,323269.9899999961,155213.64000000225,168055.8600000034,3664,106,323269.9899999961,155213.64000000225,-168055.8600000034,117,51.98622365163108,88.22870906113431,34.56603773584906,table,0.995,low,0.7
2024-07-03,G003,4840,117,664949.8799999558,937960.5800000078,-273012.95999997534,14123,117,664949.8799999558,937960.5800000078,273012.95999997534,130,-41.05767490325639,47.08276428520539,120.7094017094017,table,0.973,medium,0.65
2024-07-03,G004,4840,171,116148.98999999938,71183.37000000033,44965.72000000039,8181,171,116148.98999999938,71183.37000000033,-44965.72000000039,186,38.713827817186036,14.197407407407331,47.8421052631579,slot,0.94,medium,0.6
2024-07-04,G001,4861,185,160635.38999999958,65016.239999999976,95619.23999999955,6150,185,160635.38999999958,65016.239999999976,-95619.23999999955,205,59.52563753230207,26.11957560975603,33.24324324324324,slot,0.96,high,0.85
2024-07-04,G002,4861,91,503196.2699999923,233198.30000000112,269997.1900000007,4634,91,503196.2699999923,233198.30000000112,-269997.1900000007,108,53.65643707971143,108.58788735433583,50.92307692307692,table,0.995,low,0.7
2024-07-04,G003,4861,105,718367.0000000744,1121474.6999999522,-403107.20000000997,18042,105,718367.0000000744,1121474.6999999522,403107.20000000997,120,-56.11438164614581,39.816372907664025,171.82857142857142,table,0.973,medium,0.65
2024-07-04,G004,4861,168,275744.46999998094,192369.66000000015,83375.92000000259,9661,168,275744.46999998094,192369.66000000015,-83375.92000000259,184,30.236660775103974,28.54202152986036,57.50595238095238,slot,0.94,medium,0.6
2024-07-05,G001,4900,225,336052.4700000022,171565.41000000024,164486.84000000518,8238,225,336052.4700000022,171565.41000000024,-164486.84000000518,251,48.94677310361805,40.79296795338701,36.61333333333334,slot,0.96,high,0.85
2024-07-05,G002,4900,123,573978.3499999774,285803.0400000018,288174.78000000527,5641,123,573978.3499999774,285803.0400000018,-288174.78000000527,142,50.206559184682945,101.7511700053142,45.86178861788618,table,0.995,low,0.7
2024-07-05,G003,4900,132,2204728.1699995953,3255990.3899999056,-1051262.3299999493,22328,132,2204728.1699995953,3255990.3899999056,1051262.3299999493,156,-47.68217435168628,98.74275214974898,169.15151515151516,table,0.973,medium,0.65
2024-07-05,G004,4900,216,338824.12999998004,210104.56999999876,128721.77999999482,12657,216,338824.12999998004,210104.56999999876,-128721.77999999482,250,37.990735783783286,26.76970293118275,58.59722222222222,slot,0.94,medium,0.6
2024-07-06,G001,4931,228,249571.43999999872,83236.29000000031,166334.98000000045,7656,228,249571.43999999872,83236.29000000031,-166334.98000000045,265,66.64824308422523,32.59815047021927,33.578947368421055,slot,0.96,high,0.85
2024-07-06,G002,4931,139,352834.2199999944,159696.5900000006,193137.61000000223,4932,139,352834.2199999944,159696.5900000006,-193137.61000000223,153,54.738911095416235,71.53978507704672,35.48201438848921,table,0.995,low,0.7
2024-07-06,G003,4931,144,1340492.0599998576,1970900.0999999694,-630411.8799999912,17993,144,1340492.0599998576,1970900.0999999694,630411.8799999912,162,-47.02839343935078,74.50075362640236,124.95138888888889,table,0.973,medium,0.65
2024-07-06,G004,4931,222,239088.97000001508,158205.38000000035,80882.54999999967,13779,222,239088.97000001508,158205.38000000035,-80882.54999999967,245,33.82947778811987,17.351692430511292,62.067567567567565,slot,0.94,medium,0.6
2024-07-07,G001,4973,347,493358.8799999974,196443.55000000048,296914.5599999985,14145,347,493358.8799999974,196443.55000000048,-296914.5599999985,419,60.18226731826537,34.87867656415676,40.763688760806915,slot,0.96,high,0.85
2024-07-07,G002,4973,165,720617.2599999913,334820.33999999973,385796.53000000137,7049,165,720617.2599999913,334820.33999999973,-385796.53000000137,216,53.536953860917244,102.22971485316943,42.72121212121212,table,0.995,low,0.7
2024-07-07,G003,4973,210,4250254.409999014,6209164.429999909,-1958912.5100003215,38343,210,4250254.409999014,6209164.429999909,1958912.5100003215,258,-46.08930009911515,110.84824896327919,182.5857142857143,table,0.973,medium,0.65
2024-07-07,G004,4973,308,316900.7799999752,212044.54000000018,104855.8299999972,19467,308,316900.7799999752,212044.54000000018,-104855.8299999972,358,33.087905305883254,16.27887090974342,63.20454545454545,slot,0.94,medium,0.6
2024-07-08,G001,4997,358,524775.5700000228,240795.17000000007,283980.54000001313,14722,358,524775.5700000228,240795.17000000007,-283980.54000001313,421,54.114664674653355,35.64567110447105,41.12290502793296,slot,0.96,high,0.85
2024-07-08,G002,4997,154,794912.9600000061,376035.9899999959,418876.7399999955,7341,154,794912.9600000061,376035.9899999959,-418876.7399999955,200,52.69466735074898,108.28401580166273,47.66883116883117,table,0.995,low,0.7
2024-07-08,G003,4997,225,2958096.469999147,4226149.1799996,-1268052.2300002722,41122,225,2958096.469999147,4226149.1799996,1268052.2300002722,287,-42.8671695754614,71.93464495888203,182.76444444444445,table,0.973,medium,0.65
2024-07-08,G004,4997,317,520797.9099999865,334441.5599999999,186354.97000001377,21604,317,520797.9099999865,334441.5599999999,-186354.97000001377,382,35.782587913998846,24.10655017589273,68.15141955835962,slot,0.94,medium,0.6
2024-07-09,G001,5016,276,328976.87999999535,179815.52999999974,149160.5000000029,11513,276,328976.87999999535,179815.52999999974,-149160.5000000029,313,45.34072424785748,28.574383740119462,41.71376811594203,slot,0.96,high,0.85
2024-07-09,G002,5016,126,574674.9000000117,252943.2100000014,321731.0699999984,5228,126,574674.9000000117,252943.2100000014,-321731.0699999984,159,55.98488293120021,109.9225133894437,41.492063492063494,table,0.995,low,0.7
2024-07-09,G003,5016,176,1871167.1199992318,2797666.279999635,-926503.8299999184,30777,176,1871167.1199992318,2797666.279999635,926503.8299999184,217,-49.51475579585317,60.79758001102225,174.8693181818182,table,0.973,medium,0.65
2024-07-09,G004,5016,223,205552.67000000316,125093.49000000015,80459.81999999935,12842,223,205552.67000000316,125093.49000000015,-80459.81999999935,259,39.14316462053162,16.00628173181772,57.587443946188344,slot,0.94,medium,0.6
2024-07-10,G001,0,1,5.109999999999999,0.95,4.16,7,1,5.109999999999999,0.95,-4.16,1,81.40900195694717,0.7299999999999999,7,slot,0.96,high,0.85
2024-07-10,G002,0,5,50459.67000000003,25043.009999999973,25416.549999999952,454,5,50459.67000000003,25043.009999999973,-25416.549999999952,5,50.37002818290317,111.14464757709257,90.8,table,0.995,low,0.7
2024-07-10,G003,0,22,68485.4300000004,99956.4799999975,-31468.29000000084,4883,22,68485.4300000004,99956.4799999975,31468.29000000084,22,-45.94888284997358,14.025277493344337,221.95454545454547,table,0.973,medium,0.65
2024-07-11,G001,5051,198,167907.29999999696,69737.90000000005,98169.42999999877,7197,198,167907.29999999696,69737.90000000005,-98169.42999999877,220,58.46644547318702,23.33017924135014,36.34848484848485,slot,0.96,high,0.85
2024-07-11,G002,5051,87,340151.939999998,152621.93000000154,187529.9400000027,3192,87,340151.939999998,152621.93000000154,-187529.9400000027,98,55.131227533202896,106.563890977443,36.689655172413794,table,0.995,low,0.7
2024-07-11,G003,5051,130,723553.1200000166,1220744.049999998,-497188.4199999968,16817,130,723553.1200000166,1220744.049999998,497188.4199999968,141,-68.71484708682969,43.02510079086738,129.36153846153846,table,0.973,medium,0.65
2024-07-11,G004,5051,184,195495.85000000647,137170.6700000001,58325.459999999446,11595,184,195495.85000000647,137170.6700000001,-58325.459999999446,205,29.834628203103808,16.860357912894045,63.016304347826086,slot,0.94,medium,0.6
2024-07-12,G001,5068,208,223047.43999999785,102455.11000000002,120592.24999999939,7723,208,223047.43999999785,102455.11000000002,-120592.24999999939,230,54.06574045413861,28.880932280201716,37.12980769230769,slot,0.96,high,0.85
2024-07-12,G002,5068,95,425748.6799999972,182276.33000000013,243472.3300000001,3415,95,425748.6799999972,182276.33000000013,-243472.3300000001,107,57.18686667449015,124.67018448023344,35.94736842105263,table,0.995,low,0.7
2024-07-12,G003,5068,136,965050.5300000227,1415666.0300000021,-450611.8100000045,18491,136,965050.5300000227,1415666.0300000021,450611.8100000045,152,-46.69307937688961,52.19028338110555,135.96323529411765,table,0.973,medium,0.65
2024-07-12,G004,5068,152,91568.88999999795,56711.28999999998,34857.05999999896,9625,152,91568.88999999795,56711.28999999998,-34857.05999999896,174,38.06648742820814,9.513650909090696,63.32236842105263,slot,0.94,medium,0.6
2024-07-13,G001,5117,235,370709.0399999892,140395.34000000008,230313.57999999946,9007,235,370709.0399999892,140395.34000000008,-230313.57999999946,260,62.127856391094795,41.15788164760622,38.327659574468086,slot,0.96,high,0.85
2024-07-13,G002,5117,124,345013.390000002,164081.69000000067,180931.28000000163,5644,124,345013.390000002,164081.69000000067,-180931.28000000163,142,52.44181392496117,61.12923281360772,45.516129032258064,table,0.995,low,0.7
2024-07-13,G003,5117,150,2234573.9999999152,3368352.789999997,-1133778.469999998,21774,150,2234573.9999999152,3368352.789999997,1133778.469999998,171,-50.738014046527034,102.62579222926037,145.16,table,0.973,medium,0.65
2024-07-13,G004,5117,192,401160.26000001363,322950.84999999957,78205.02000000016,17872,192,401160.26000001363,322950.84999999957,-78205.02000000016,213,19.494707676178468,22.446299239033888,93.08333333333333,slot,0.94,medium,0.6
2024-07-14,G001,5145,255,334687.25999999855,180063.2000000003,154625.38999999856,8716,255,334687.25999999855,180063.2000000003,-154625.38999999856,288,46.19996291463237,38.39918081688832,34.180392156862744,slot,0.96,high,0.85
2024-07-14,G002,5145,108,374844.23999999743,177776.5700000002,197067.46000000185,3653,108,374844.23999999743,177776.5700000002,-197067.46000000185,118,52.57315945417841,102.61271283876195,33.824074074074076,table,0.995,low,0.7
2024-07-14,G003,5145,154,1054465.909999989,1667717.7699999856,-613254.0900000087,20512,154,1054465.909999989,1667717.7699999856,613254.0900000087,178,-58.15779193848145,51.40726940327559,133.19480519480518,table,0.973,medium,0.65
2024-07-14,G004,5145,220,208665.34000000203,127329.98000000001,81335.61999999871,13333,220,208665.34000000203,127329.98000000001,-81335.61999999871,238,38.97897945101852,15.650291757294085,60.60454545454545,slot,0.94,medium,0.6
2024-07-15,G001,5179,383,611386.5000000049,246249.3300000002,365137.0699999989,15755,383,611386.5000000049,246249.3300000002,-365137.0699999989,486,59.72278910312805,38.80587115201554,41.13577023498694,slot,0.96,high,0.85
2024-07-15,G002,5179,165,766790.1799999926,344932.80000000045,421857.1199999985,7117,165,766790.1799999926,344932.80000000045,-421857.1199999985,218,55.015978425806466,107.74064633974885,43.13333333333333,table,0.995,low,0.7
2024-07-15,G003,5179,250,3013065.3699999372,4430850.239999959,-1417790.780000072,37561,250,3013065.3699999372,4430850.239999959,1417790.780000072,316,-47.05476336877821,80.2179220468022,150.244,table,0.973,medium,0.65
2024-07-15,G004,5179,309,275656.28000000975,190557.52000000028,85100.08999999834,20555,309,275656.28000000975,190557.52000000028,-85100.08999999834,376,30.871812534071534,13.4106679639995,66.5210355987055,slot,0.94,medium,0.6
2024-07-16,G001,5212,367,531864.5499999872,257014.86000000004,274849.9000000015,13916,367,531864.5499999872,257014.86000000004,-274849.9000000015,433,51.67667219031764,38.21964285714194,37.91825613079019,slot,0.96,high,0.85
2024-07-16,G002,5212,160,413178.209999986,191172.44000000262,222005.8800000058,5601,160,413178.209999986,191172.44000000262,-222005.8800000058,200,53.73126525719092,73.76865024102588,35.00625,table,0.995,low,0.7
2024-07-16,G003,5212,213,1838974.6499998176,2710543.0099998903,-871572.8499999575,31946,213,1838974.6499998176,2710543.0099998903,871572.8499999575,271,-47.394500516907286,57.5650989169166,149.981220657277,table,0.973,medium,0.65
2024-07-16,G004,5212,316,509170.94000000367,343858.9099999996,165310.82000000056,24116,316,509170.94000000367,343858.9099999996,-165310.82000000056,405,32.466664338699175,21.113407696135496,76.31645569620254,slot,0.94,medium,0.6
2024-07-17,G001,5240,295,419222.53999999684,162587.66000000006,256634.60000000132,10283,295,419222.53999999684,162587.66000000006,-256634.60000000132,339,61.21679430690994,40.768505300009416,34.85762711864407,slot,0.96,high,0.85
2024-07-17,G002,5240,135,660998.0400000118,304893.3699999965,356104.54999999655,5852,135,660998.0400000118,304893.3699999965,-356104.54999999655,162,53.873767916163594,112.95250170881951,43.34814814814815,table,0.995,low,0.7
2024-07-17,G003,5240,165,1126293.0500001078,1664565.0899999999,-538269.8100000174,23125,165,1126293.0500001078,1664565.0899999999,538269.8100000174,204,-47.79127510375438,48.704564324328985,140.15151515151516,table,0.973,medium,0.65
2024-07-17,G004,5240,256,313624.5700000033,195935.30000000008,117687.39999999962,17311,256,313624.5700000033,195935.30000000008,-117687.39999999962,300,37.524929886710844,18.11706833805114,67.62109375,slot,0.94,medium,0.6
2024-07-18,G002,0,2,9195.82999999999,4548.589999999999,4647.220000000001,97,2,9195.82999999999,4548.589999999999,-4647.220000000001,2,50.53616693653543,94.80237113402052,48.5,table,0.995,low,0.7
2024-07-18,G003,0,15,307999.6000000002,417426.85000000027,-109424.80999999997,3750,15,307999.6000000002,417426.85000000027,109424.80999999997,17,-35.52758185400237,82.13322666666673,250,table,0.973,medium,0.65
2024-07-18,G004,0,2,21.9,11.13,10.77,21,2,21.9,11.13,-10.77,2,49.178082191780824,1.0428571428571427,10.5,slot,0.94,medium,0.6
2024-07-19,G001,5277,231,279716.0500000045,121967.97000000002,157748.71999999866,7958,231,279716.0500000045,121967.97000000002,-157748.71999999866,261,56.39602017831873,35.149038703192325,34.45021645021645,slot,0.96,high,0.85
2024-07-19,G002,5277,102,408359.1100000074,192805.4700000007,215553.66000000254,4555,102,408359.1100000074,192805.4700000007,-215553.66000000254,120,52.785319274498036,89.65073765093466,44.65686274509804,table,0.995,low,0.7
2024-07-19,G003,5277,144,971473.1200001464,1396947.9299999843,-425476.98000003083,17869,144,971473.1200001464,1396947.9299999843,425476.98000003083,154,-43.79709239921807,54.366395433440395,124.09027777777777,table,0.973,medium,0.65
2024-07-19,G004,5277,164,139479.52000000468,99284.1500000001,40194.819999998435,8754,164,139479.52000000468,99284.1500000001,-40194.819999998435,179,28.817721770190413,15.933232807859799,53.3780487804878,slot,0.94,medium,0.6
2024-07-20,G001,5304,219,323282.19000000454,167665.96999999994,155615.06000000652,7485,219,323282.19000000454,167665.96999999994,-155615.06000000652,232,48.1359829936825,43.19067334669399,34.178082191780824,slot,0.96,high,0.85
2024-07-20,G002,5304,87,208549.82999999492,86843.94999999976,121705.73999999998,3256,87,208549.82999999492,86843.94999999976,-121705.73999999998,99,58.35811038541865,64.05093058967903,37.42528735632184,table,0.995,low,0.7
2024-07-20,G003,5304,130,930177.2600000117,1368543.5899999891,-438366.2600000077,15367,130,930177.2600000117,1368543.5899999891,438366.2600000077,146,-47.12717444844891,60.53082970000727,118.20769230769231,table,0.973,medium,0.65
2024-07-20,G004,5304,169,154820.2699999956,107437.17000000011,47384.419999999154,8719,169,154820.2699999956,107437.17000000011,-47384.419999999154,187,30.606082782313003,17.7566544328473,51.59171597633136,slot,0.94,medium,0.6
2024-07-21,G001,5331,241,388486.9899999998,276232.83,112253.6199999964,10241,241,388486.9899999998,276232.83,-112253.6199999964,277,28.89507831394726,37.934478078312644,42.49377593360996,slot,0.96,high,0.85
